瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥绊扁柯(∑C),乞闭 惑措嚼档(%)
143,措备,2026-04-23,14.6,20.9,52.8
143,措备,2026-04-24,14.1,21.4,45.8
143,措备,2026-04-25,16.4,26.2,43.3
143,措备,2026-04-26,18.6,27.2,42.5
143,措备,2026-04-27,19.8,27.9,40.4
143,措备,2026-04-28,17.4,23.1,47.8
143,措备,2026-04-29,15.3,19.2,50.1
143,措备,2026-04-30,15.3,20.2,62.3
143,措备,2026-05-01,16.4,24.6,50.4
143,措备,2026-05-02,19.9,27.5,44
143,措备,2026-05-03,14.6,19.2,79.1
143,措备,2026-05-04,15.7,21.1,38.6
143,措备,2026-05-05,16.2,25.1,45.4
143,措备,2026-05-06,18.7,27.4,47.4
143,措备,2026-05-07,20.4,27.8,48.5
143,措备,2026-05-08,17.4,22.3,35.3
143,措备,2026-05-09,17.1,25.1,39.9
143,措备,2026-05-10,18.8,27.2,40.6
143,措备,2026-05-11,20.1,27.3,49.1
143,措备,2026-05-12,18.9,24.4,71.9
143,措备,2026-05-13,20.9,28.5,62.8
143,措备,2026-05-14,19.9,25.2,64.5
143,措备,2026-05-15,21.8,29.4,51
143,措备,2026-05-16,24.1,33.2,43.4
143,措备,2026-05-17,25.7,34.1,40.5
143,措备,2026-05-18,25.3,34.7,37.9
143,措备,2026-05-19,23.9,30.9,41.6
143,措备,2026-05-20,15.6,21.9,92.6
143,措备,2026-05-21,17.5,19.7,90.5
143,措备,2026-05-22,18.4,22.1,68.3
143,措备,2026-05-23,17.5,20.1,73.9
143,措备,2026-05-24,20.4,27.1,68
143,措备,2026-05-25,24.2,31.8,65.4
143,措备,2026-05-26,23.9,30.1,72.9
143,措备,2026-05-27,20.4,21.9,84.1
143,措备,2026-05-28,23.3,28.1,69.1
143,措备,2026-05-29,23.2,28.3,53.4
143,措备,2026-05-30,24.3,31.7,42.6
143,措备,2026-05-31,25.4,33.7,43.6
143,措备,2026-06-01,24.8,32.2,53.3
143,措备,2026-06-02,21.2,23.9,84.3
143,措备,2026-06-03,23.6,29.8,72.5
143,措备,2026-06-04,24.1,28.9,67.1
143,措备,2026-06-05,23.4,27.3,47.6
143,措备,2026-06-06,22.1,28.3,49.5
143,措备,2026-06-07,20.8,22.9,73
143,措备,2026-06-08,20.4,24.5,75
143,措备,2026-06-09,21.6,27.6,64.4
143,措备,2026-06-10,23.4,29.2,48.9
143,措备,2026-06-11,23.1,28.7,45
143,措备,2026-06-12,24.2,30.8,43
143,措备,2026-06-13,25.3,32.7,43.6
143,措备,2026-06-14,24.4,31.7,50.9
143,措备,2026-06-15,24.4,30.4,57.4
143,措备,2026-06-16,24.3,30.8,59.6
143,措备,2026-06-17,26.1,32.9,59.4
143,措备,2026-06-18,27.1,33.1,63.6
143,措备,2026-06-19,25.7,30.3,75.3
143,措备,2026-06-20,25.9,31.3,73
143,措备,2026-06-21,24.5,29.1,62.8
143,措备,2026-06-22,20.7,23.1,72.6
143,措备,2026-06-23,19.8,22.7,75
143,措备,2026-06-24,20.8,23,69.4
143,措备,2026-06-25,21.6,24.8,77.8
143,措备,2026-06-26,23.1,30.3,66.8
143,措备,2026-06-27,22.2,28.8,61.5
143,措备,2026-06-28,23.6,31.8,56.9
143,措备,2026-06-29,24.5,31.2,63.3
143,措备,2026-06-30,25.3,31.8,61.6
143,措备,2026-07-01,21.3,22.6,84.3
143,措备,2026-07-02,24.6,29.2,67.3
143,措备,2026-07-03,26,30.1,68
143,措备,2026-07-04,26.6,31.7,66.3
143,措备,2026-07-05,26,30.6,76.1
143,措备,2026-07-06,28.1,33.4,70.3
143,措备,2026-07-07,28,33.4,73.8
143,措备,2026-07-08,28.6,32.5,64.8
143,措备,2026-07-09,27.7,31,71.4
143,措备,2026-07-10,29.3,35,63
143,措备,2026-07-11,30.7,37.3,57.3
143,措备,2026-07-12,30.4,35.8,59.8
